nodes,topology,mode,traffic,offered_mflit_s_per_port,metric,value,value_unit,eligibility,source_file,source_design,source_case,source_run_id
64,PROP,Hotspot10,Hotspot10,286.172161,delivered_throughput,286.092033,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,305.892717,delivered_throughput,305.831539,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,327.568134,delivered_throughput,327.227463,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,331.60017,delivered_throughput,330.466097,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,345.227574,delivered_throughput,343.315013,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,359.691529,delivered_throughput,353.922076,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,439.3982,delivered_throughput,379.429134,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,517.041694,delivered_throughput,371.918432,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,603.281853,delivered_throughput,361.064189,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,FAT,UR (Async),UR,3.672047,delivered_throughput,3.67168,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m5_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,6.823978,delivered_throughput,6.823296,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m10_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,14.846452,delivered_throughput,14.844967,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m20_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,31.804674,delivered_throughput,31.801493,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m40_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,44.740007,delivered_throughput,44.735533,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m60_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,58.398116,delivered_throughput,58.392276,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m80_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,75.731873,delivered_throughput,75.7243,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m100_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,86.892448,delivered_throughput,86.883759,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m120_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,102.660972,delivered_throughput,102.650706,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m140_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,127.03252,delivered_throughput,127.019817,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m160_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,144.568838,delivered_throughput,137.782777,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m180_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,153.607943,delivered_throughput,136.001401,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m200_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,168.518119,delivered_throughput,133.874164,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m220_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,177.315025,delivered_throughput,132.925982,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m240_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,199.247641,delivered_throughput,132.117126,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m280_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,204.141625,delivered_throughput,132.467501,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m260_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,226.383657,delivered_throughput,128.966242,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m300_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,230.729474,delivered_throughput,128.114848,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m340_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,236.384266,delivered_throughput,125.397126,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m320_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,266.729259,delivered_throughput,124.946654,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m360_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,276.646601,delivered_throughput,122.128408,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m380_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,289.030707,delivered_throughput,122.814928,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m400_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,302.224371,delivered_throughput,120.744681,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m420_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,335.012864,delivered_throughput,117.44211,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m460_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,346.298759,delivered_throughput,118.226396,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m440_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,350.650808,delivered_throughput,115.413207,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m480_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,369.910038,delivered_throughput,111.59446,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m500_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,422.983216,delivered_throughput,109.231186,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m600_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,547.477225,delivered_throughput,97.177207,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m700_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
64,FAT,UR (Async),UR,604.215004,delivered_throughput,90.46307,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m800_PFAT64_top8,20260915_080229_cmr_pfat64_rpsdel050_1248
